SchCode,Year,SubgroupCode,GradeCode,SubjectCode,NbrActiveTested,NbrActive,PctTested,WellBelowProf,ApproachingProf,MeetsProf,ExceedsProf,NbrMeetsExceedsProf,NbrAllProf,PctProf
104,2013,7,99,R,13,13,1,0,5,6,2,8,13,0.615384615
104,2013,7,99,M,13,13,1,5,2,4,2,6,13,0.461538462
104,2013,6,99,M,2,2,1,1,0,1,0,1,2,0.5
104,2013,5,99,M,328,330,0.993939394,92,87,112,37,149,328,0.454268293
104,2013,4,99,R,132,132,1,57,49,24,2,26,132,0.196969697
104,2013,3,99,R,31,32,0.96875,8,15,6,2,8,31,0.258064516
104,2013,6,99,R,2,2,1,1,1,0,0,0,2,0
104,2013,2,99,R,316,316,1,69,97,103,47,150,316,0.474683544
104,2013,2,99,M,315,316,0.996835443,95,82,102,36,138,315,0.438095238
104,2013,1,99,R,354,355,0.997183099,72,103,124,55,179,354,0.505649718
104,2013,1,99,M,353,355,0.994366197,100,92,120,41,161,353,0.456090652
104,2013,4,99,M,132,132,1,68,26,31,7,38,132,0.287878788
104,2013,5,99,R,329,330,0.996969697,70,93,116,50,166,329,0.504559271
104,2013,1,6,M,105,105,1,33,38,25,9,34,105,0.323809524
104,2013,1,6,R,105,105,1,25,36,32,12,44,105,0.419047619
104,2013,8,99,M,1,1,1,1,0,0,0,0,1,0
105,2011,1,6,M,244,252,0.968253968,88,75,79,2,81,244,0.331967213
105,2011,1,8,R,240,245,0.979591837,39,61,113,27,140,240,0.583333333
105,2011,1,8,M,240,245,0.979591837,77,61,93,9,102,240,0.425
105,2011,1,6,R,247,252,0.98015873,70,67,92,18,110,247,0.44534413
105,2011,1,7,M,272,279,0.974910394,71,77,115,9,124,272,0.455882353
105,2011,1,7,R,273,279,0.978494624,48,84,116,25,141,273,0.516483516
105,2012,1,6,R,283,286,0.98951049,52,90,100,41,141,283,0.498233216
105,2012,1,6,M,279,286,0.975524476,75,94,90,20,110,279,0.394265233
105,2012,1,8,M,233,240,0.970833333,41,69,92,31,123,233,0.527896996
105,2012,1,7,R,241,249,0.967871486,51,67,101,22,123,241,0.510373444
105,2012,1,8,R,235,240,0.979166667,28,58,96,53,149,235,0.634042553
105,2012,1,7,M,238,249,0.955823293,78,68,79,13,92,238,0.386554622
105,2012,1,8,S,0,0,-1,97,82,32,1,33,212,0.155660377
105,2013,12,99,R,0,0,-1,0,0,0,0,0,0,-1
105,2013,12,99,M,0,0,-1,0,0,0,0,0,0,-1
105,2013,11,99,R,388,391,0.992327366,54,118,153,63,216,388,0.556701031
105,2013,11,99,M,387,391,0.989769821,116,117,129,25,154,387,0.397932817
105,2013,10,99,R,398,404,0.985148515,94,129,130,45,175,398,0.439698492
105,2013,13,99,M,275,284,0.968309859,146,78,43,8,51,275,0.185454545
105,2013,9,99,R,7,8,0.875,3,2,2,0,2,7,0.285714286
105,2013,18,99,R,79,81,0.975308642,16,30,26,7,33,79,0.417721519
105,2013,9,99,M,7,8,0.875,3,3,1,0,1,7,0.142857143
105,2013,10,99,M,396,404,0.98019802,154,113,106,23,129,396,0.325757576
105,2013,14,99,M,3,3,1,0,2,1,0,1,3,0.333333333
105,2013,15,99,M,84,88,0.954545455,73,9,2,0,2,84,0.023809524
105,2013,15,99,R,85,88,0.965909091,58,25,2,0,2,85,0.023529412
105,2013,16,99,R,366,367,0.997275204,43,97,155,71,226,366,0.617486339
105,2013,18,99,M,79,81,0.975308642,36,23,18,2,20,79,0.253164557
105,2013,17,99,R,301,305,0.986885246,79,103,90,29,119,301,0.395348837
105,2013,17,99,M,297,305,0.973770492,138,90,58,11,69,297,0.232323232
105,2013,8,99,R,6,6,1,2,3,1,0,1,6,0.166666667
105,2013,13,99,R,278,284,0.978873239,97,108,61,12,73,278,0.262589928
105,2013,16,99,M,367,367,1,79,106,148,34,182,367,0.495912807
105,2013,4,99,R,223,229,0.973799127,95,96,31,1,32,223,0.143497758
105,2013,1,99,R,786,795,0.988679245,148,247,283,108,391,786,0.497455471
105,2013,2,99,M,654,665,0.983458647,245,189,183,37,220,654,0.336391437
105,2013,2,99,R,657,665,0.987969925,133,217,234,73,307,657,0.467275495
105,2013,8,99,M,6,6,1,4,1,1,0,1,6,0.166666667
105,2013,3,99,M,83,87,0.954022989,72,9,2,0,2,83,0.024096386
105,2013,14,99,R,3,3,1,1,2,0,0,0,3,0
105,2013,4,99,M,220,229,0.96069869,142,59,18,1,19,220,0.086363636
105,2013,1,99,M,783,795,0.98490566,270,230,235,48,283,783,0.361430396
105,2013,5,99,M,755,766,0.985639687,260,220,228,47,275,755,0.364238411
105,2013,5,99,R,758,766,0.989556136,143,236,273,106,379,758,0.5
105,2013,6,99,M,3,3,1,2,0,0,1,1,3,0.333333333
105,2013,6,99,R,3,3,1,0,2,0,1,1,3,0.333333333
105,2013,7,99,M,12,12,1,1,6,5,0,5,12,0.416666667
105,2013,7,99,R,12,12,1,0,4,7,1,8,12,0.666666667
105,2013,3,99,R,84,87,0.965517241,57,25,2,0,2,84,0.023809524
105,2013,13,99,S,51,56,0.910714286,35,15,1,0,1,51,0.019607843
105,2013,12,99,S,0,0,-1,0,0,0,0,0,0,-1
105,2013,10,99,S,108,111,0.972972973,48,52,8,0,8,108,0.074074074
105,2013,1,7,M,301,306,0.983660131,115,96,78,12,90,301,0.299003322
105,2013,8,99,S,2,2,1,1,1,0,0,0,2,0
105,2013,1,99,S,207,212,0.976415094,83,103,20,1,21,207,0.101449275
105,2013,14,99,S,1,1,1,1,0,0,0,0,1,0
105,2013,3,99,S,19,21,0.904761905,13,6,0,0,0,19,0
105,2013,11,99,S,99,101,0.98019802,35,51,12,1,13,99,0.131313131
105,2013,4,99,S,45,50,0.9,34,11,0,0,0,45,0
105,2013,5,99,S,199,204,0.975490196,80,98,20,1,21,199,0.105527638
105,2013,6,99,S,0,0,-1,0,0,0,0,0,0,-1
105,2013,1,8,S,207,212,0.976415094,83,103,20,1,21,207,0.101449275
105,2013,1,8,R,209,212,0.985849057,35,49,80,45,125,209,0.598086124
105,2013,1,8,M,209,212,0.985849057,55,53,84,17,101,209,0.483253589
105,2013,1,7,R,303,306,0.990196078,53,106,118,26,144,303,0.475247525
105,2013,2,99,S,166,171,0.970760234,71,79,16,0,16,166,0.096385542
105,2013,16,99,S,107,107,1,31,61,14,1,15,107,0.140186916
105,2013,17,99,S,68,73,0.931506849,38,24,6,0,6,68,0.088235294
105,2013,9,99,S,4,4,1,2,2,0,0,0,4,0
105,2013,18,99,S,22,22,1,10,12,0,0,0,22,0
105,2013,15,99,S,19,21,0.904761905,13,6,0,0,0,19,0
105,2013,7,99,S,2,2,1,0,2,0,0,0,2,0
105,2013,1,6,M,273,277,0.985559567,100,81,73,19,92,273,0.336996337
105,2013,1,6,R,274,277,0.989169675,60,92,85,37,122,274,0.445255474
106,2011,1,10,R,585,614,0.95276873,115,150,295,25,320,585,0.547008547
106,2011,1,10,M,590,614,0.960912052,188,146,230,26,256,590,0.433898305
106,2012,1,10,R,531,557,0.953321364,98,124,282,27,309,531,0.581920904
106,2012,1,10,M,539,557,0.967684022,179,90,229,41,270,539,0.500927644
106,2012,1,10,S,0,0,-1,213,228,36,3,39,480,0.08125
106,2013,1,99,M,510,545,0.935779817,116,143,194,57,251,510,0.492156863
106,2013,11,99,M,259,275,0.941818182,50,79,104,26,130,259,0.501930502
106,2013,16,99,M,353,370,0.954054054,65,84,149,55,204,353,0.577903683
106,2013,12,99,M,0,0,-1,0,0,0,0,0,0,-1
106,2013,16,99,R,351,370,0.948648649,41,80,191,39,230,351,0.655270655
106,2013,12,99,R,0,0,-1,0,0,0,0,0,0,-1
106,2013,11,99,R,253,275,0.92,28,58,145,22,167,253,0.660079051
106,2013,17,99,R,95,107,0.887850467,29,31,32,3,35,95,0.368421053
106,2013,10,99,R,254,270,0.940740741,52,65,111,26,137,254,0.539370079
106,2013,10,99,M,251,270,0.92962963,66,64,90,31,121,251,0.482071713
106,2013,17,99,M,95,107,0.887850467,35,35,24,1,25,95,0.263157895
106,2013,13,99,M,148,165,0.896969697,60,45,37,6,43,148,0.290540541
106,2013,15,99,R,42,51,0.823529412,25,11,6,0,6,42,0.142857143
106,2013,15,99,M,40,51,0.784313725,27,11,2,0,2,40,0.05
106,2013,14,99,R,2,5,0.4,0,1,1,0,1,2,0.5
106,2013,14,99,M,1,5,0.2,0,1,0,0,0,1,0
106,2013,18,99,S,0,0,-1,19,17,3,0,3,39,0.076923077
106,2013,17,99,S,0,2,0,58,32,1,0,1,91,0.010989011
106,2013,16,99,S,1,3,0.333333333,114,178,54,4,58,350,0.165714286
106,2013,15,99,S,1,5,0.2,19,6,0,0,0,25,0
106,2013,7,99,M,5,5,1,1,2,2,0,2,5,0.4
106,2013,13,99,R,146,165,0.884848485,55,62,29,0,29,146,0.198630137
106,2013,7,99,S,0,0,-1,3,1,0,0,0,4,0
106,2013,8,99,M,1,1,1,0,0,1,0,1,1,1
106,2013,11,99,S,1,3,0.333333333,100,130,26,3,29,259,0.111969112
106,2013,1,99,S,1,5,0.2,203,237,58,5,63,503,0.125248509
106,2013,2,99,S,0,3,0,152,158,27,4,31,341,0.090909091
106,2013,3,99,S,1,5,0.2,19,6,0,0,0,25,0
106,2013,4,99,S,0,2,0,35,15,0,0,0,50,0
106,2013,2,99,M,347,373,0.930294906,90,105,121,31,152,347,0.438040346
106,2013,6,99,S,0,0,-1,0,2,0,1,1,3,0.333333333
106,2013,2,99,R,344,373,0.922252011,61,94,165,24,189,344,0.549418605
106,2013,8,99,S,0,0,-1,1,0,0,0,0,1,0
106,2013,9,99,S,0,0,-1,3,4,0,0,0,7,0
106,2013,10,99,S,0,2,0,103,107,32,2,34,244,0.139344262
106,2013,1,10,S,1,5,0.2,203,237,58,5,63,503,0.125248509
106,2013,1,10,R,507,545,0.930275229,80,123,256,48,304,507,0.599605523
106,2013,1,10,M,510,545,0.935779817,116,143,194,57,251,510,0.492156863
106,2013,5,99,S,1,5,0.2,196,230,58,4,62,488,0.12704918
106,2013,6,99,M,3,4,0.75,1,0,1,1,2,3,0.666666667
106,2013,12,99,S,0,0,-1,0,0,0,0,0,0,-1
106,2013,9,99,M,9,9,1,2,4,3,0,3,9,0.333333333
106,2013,13,99,S,0,2,0,75,68,8,0,8,151,0.052980132
106,2013,8,99,R,1,1,1,0,0,1,0,1,1,1
106,2013,18,99,M,41,42,0.976190476,11,16,14,0,14,41,0.341463415
106,2013,7,99,R,4,5,0.8,2,1,0,1,1,4,0.25
106,2013,1,99,R,507,545,0.930275229,80,123,256,48,304,507,0.599605523
106,2013,6,99,R,4,4,1,1,0,1,2,3,4,0.75
106,2013,9,99,R,9,9,1,0,3,6,0,6,9,0.666666667
106,2013,5,99,R,489,526,0.929657795,77,119,248,45,293,489,0.599182004
106,2013,5,99,M,492,526,0.935361217,112,137,187,56,243,492,0.493902439
106,2013,4,99,R,53,67,0.791044776,42,9,2,0,2,53,0.037735849
106,2013,4,99,M,52,67,0.776119403,39,10,3,0,3,52,0.057692308
106,2013,3,99,R,42,51,0.823529412,25,11,6,0,6,42,0.142857143
106,2013,3,99,M,40,51,0.784313725,27,11,2,0,2,40,0.05
106,2013,14,99,S,1,5,0.2,0,1,0,0,0,1,0
106,2013,18,99,R,40,42,0.952380952,5,8,23,4,27,40,0.675
107,2011,1,5,R,103,103,1,17,33,40,13,53,103,0.514563107
107,2011,1,3,R,108,108,1,17,44,28,19,47,108,0.435185185
107,2011,1,4,M,99,99,1,23,30,35,11,46,99,0.464646465
107,2011,1,4,R,99,99,1,19,24,32,24,56,99,0.565656566
107,2011,1,5,M,103,103,1,14,32,36,21,57,103,0.553398058
107,2011,1,3,M,108,108,1,31,32,38,7,45,108,0.416666667
107,2012,1,3,R,92,92,1,5,32,33,22,55,92,0.597826087
107,2012,1,3,M,92,92,1,15,23,44,10,54,92,0.586956522
107,2012,1,4,M,98,98,1,22,30,41,5,46,98,0.469387755
107,2012,1,4,R,98,98,1,19,21,35,23,58,98,0.591836735
107,2012,1,5,R,99,99,1,17,25,36,21,57,99,0.575757576
107,2012,1,5,M,99,99,1,21,15,44,19,63,99,0.636363636
107,2012,1,4,S,0,0,-1,22,61,14,1,15,98,0.153061224
107,2013,9,99,S,1,1,1,0,1,0,0,0,1,0
107,2013,11,99,M,154,154,1,26,46,67,15,82,154,0.532467532
107,2013,18,99,R,31,31,1,2,9,12,8,20,31,0.64516129
107,2013,11,99,R,154,154,1,15,46,56,37,93,154,0.603896104
107,2013,4,99,R,82,83,0.987951807,17,48,14,3,17,82,0.207317073
107,2013,4,99,M,82,83,0.987951807,33,35,14,0,14,82,0.170731707
107,2013,3,99,R,21,22,0.954545455,10,9,2,0,2,21,0.095238095
107,2013,1,99,S,96,97,0.989690722,7,67,19,3,22,96,0.229166667
107,2013,3,99,S,6,6,1,3,3,0,0,0,6,0
107,2013,5,99,S,91,92,0.989130435,6,63,19,3,22,91,0.241758242
107,2013,6,99,S,2,2,1,0,2,0,0,0,2,0
107,2013,2,99,R,278,278,1,27,93,99,59,158,278,0.568345324
107,2013,8,99,S,0,0,-1,0,0,0,0,0,0,-1
107,2013,9,99,R,3,3,1,0,1,1,1,2,3,0.666666667
107,2013,10,99,S,47,48,0.979166667,4,30,10,3,13,47,0.276595745
107,2013,11,99,S,49,49,1,3,37,9,0,9,49,0.183673469
107,2013,12,99,S,0,0,-1,0,0,0,0,0,0,-1
107,2013,13,99,S,49,50,0.98,6,37,6,0,6,49,0.12244898
107,2013,14,99,S,0,0,-1,0,0,0,0,0,0,-1
107,2013,15,99,S,6,6,1,3,3,0,0,0,6,0
107,2013,16,99,S,44,44,1,3,24,14,3,17,44,0.386363636
107,2013,17,99,S,39,40,0.975,3,33,3,0,3,39,0.076923077
107,2013,18,99,S,8,8,1,0,7,1,0,1,8,0.125
107,2013,3,99,M,21,22,0.954545455,12,7,2,0,2,21,0.095238095
107,2013,7,99,S,2,2,1,1,1,0,0,0,2,0
107,2013,7,99,M,9,9,1,3,3,2,1,3,9,0.333333333
107,2013,12,99,M,0,0,-1,0,0,0,0,0,0,-1
107,2013,5,99,M,298,300,0.993333333,44,93,137,24,161,298,0.540268456
107,2013,12,99,R,0,0,-1,0,0,0,0,0,0,-1
107,2013,13,99,M,157,158,0.993670886,35,59,56,7,63,157,0.401273885
107,2013,5,99,R,298,300,0.993333333,24,98,104,72,176,298,0.590604027
107,2013,13,99,R,157,158,0.993670886,18,65,52,22,74,157,0.47133758
107,2013,14,99,M,1,1,1,0,0,1,0,1,1,1
107,2013,6,99,M,3,3,1,1,2,0,0,0,3,0
107,2013,14,99,R,1,1,1,0,0,1,0,1,1,1
107,2013,6,99,R,3,3,1,1,0,2,0,2,3,0.666666667
107,2013,10,99,R,159,161,0.98757764,13,54,55,37,92,159,0.578616352
107,2013,15,99,R,24,25,0.96,11,9,2,2,4,24,0.166666667
107,2013,10,99,M,159,161,0.98757764,23,53,72,11,83,159,0.522012579
107,2013,16,99,M,130,130,1,11,29,69,21,90,130,0.692307692
107,2013,16,99,R,130,130,1,5,36,43,46,89,130,0.684615385
107,2013,7,99,R,9,9,1,3,1,4,1,5,9,0.555555556
107,2013,17,99,M,130,132,0.984848485,25,52,52,1,53,130,0.407692308
107,2013,8,99,M,0,0,-1,0,0,0,0,0,0,-1
107,2013,17,99,R,130,132,0.984848485,16,48,47,19,66,130,0.507692308
107,2013,18,99,M,31,31,1,3,12,13,3,16,31,0.516129032
107,2013,8,99,R,0,0,-1,0,0,0,0,0,0,-1
107,2013,9,99,M,3,3,1,1,1,0,1,1,3,0.333333333
107,2013,4,99,S,24,25,0.96,4,18,2,0,2,24,0.083333333
107,2013,15,99,M,24,25,0.96,13,8,3,0,3,24,0.125
107,2013,1,99,M,313,315,0.993650794,49,99,139,26,165,313,0.52715655
107,2013,2,99,S,89,89,1,7,64,16,2,18,89,0.202247191
107,2013,2,99,M,278,278,1,47,92,119,20,139,278,0.5
107,2013,1,99,R,313,315,0.993650794,28,100,111,74,185,313,0.591054313
107,2013,1,5,M,95,96,0.989583333,20,26,42,7,49,95,0.515789474
107,2013,1,5,R,95,96,0.989583333,13,33,29,20,49,95,0.515789474
107,2013,1,4,S,96,97,0.989690722,7,67,19,3,22,96,0.229166667
107,2013,1,4,R,96,97,0.989690722,5,24,44,23,67,96,0.697916667
107,2013,1,4,M,96,97,0.989690722,6,36,44,10,54,96,0.5625
107,2013,1,3,R,122,122,1,10,43,38,31,69,122,0.56557377
107,2013,1,3,M,122,122,1,23,37,53,9,62,122,0.508196721
108,2011,1,4,R,74,74,1,2,7,13,52,65,74,0.878378378
108,2011,1,5,M,78,78,1,6,13,33,26,59,78,0.756410256
108,2011,1,3,M,78,78,1,5,7,42,24,66,78,0.846153846
108,2011,1,5,R,78,78,1,3,6,21,48,69,78,0.884615385
108,2011,1,3,R,78,78,1,3,11,23,41,64,78,0.820512821
108,2011,1,4,M,74,74,1,3,8,34,29,63,74,0.851351351
108,2012,1,3,R,87,87,1,3,10,20,54,74,87,0.850574713
108,2012,1,4,M,84,84,1,5,10,38,31,69,84,0.821428571
108,2012,1,4,R,84,84,1,2,6,19,57,76,84,0.904761905
108,2012,1,5,M,78,78,1,4,9,34,31,65,78,0.833333333
108,2012,1,5,R,78,78,1,3,8,21,46,67,78,0.858974359
108,2012,1,3,M,87,87,1,3,11,36,37,73,87,0.83908046
108,2012,1,4,S,0,0,-1,2,18,41,23,64,84,0.761904762
108,2013,12,99,R,0,0,-1,0,0,0,0,0,0,-1
108,2013,13,99,M,21,21,1,1,1,14,5,19,21,0.904761905
108,2013,17,99,M,4,4,1,0,1,2,1,3,4,0.75
108,2013,14,99,M,0,0,-1,0,0,0,0,0,0,-1
108,2013,15,99,R,14,14,1,4,5,3,2,5,14,0.357142857
108,2013,1,99,M,242,242,1,8,26,124,84,208,242,0.859504132
108,2013,16,99,M,121,121,1,3,8,59,51,110,121,0.909090909
108,2013,2,99,R,31,31,1,3,6,7,15,22,31,0.709677419
108,2013,3,99,R,12,12,1,3,4,3,2,5,12,0.416666667
108,2013,17,99,R,4,4,1,1,1,1,1,2,4,0.5
108,2013,1,99,S,83,83,1,1,14,41,27,68,83,0.819277108
108,2013,1,99,R,242,242,1,9,13,55,165,220,242,0.909090909
108,2013,18,99,M,24,24,1,2,9,6,7,13,24,0.541666667
108,2013,3,99,M,12,12,1,6,3,3,0,3,12,0.25
108,2013,4,99,M,2,2,1,1,0,1,0,1,2,0.5
108,2013,18,99,R,24,24,1,1,4,6,13,19,24,0.791666667
108,2013,13,99,R,21,21,1,2,1,7,11,18,21,0.857142857
108,2013,8,99,M,0,0,-1,0,0,0,0,0,0,-1
108,2013,12,99,M,0,0,-1,0,0,0,0,0,0,-1
108,2013,11,99,R,137,137,1,4,5,30,98,128,137,0.934306569
108,2013,11,99,M,137,137,1,3,14,78,42,120,137,0.875912409
108,2013,10,99,R,105,105,1,5,8,25,67,92,105,0.876190476
108,2013,10,99,M,105,105,1,5,12,46,42,88,105,0.838095238
108,2013,9,99,R,73,73,1,2,2,18,51,69,73,0.945205479
108,2013,9,99,M,73,73,1,3,4,44,22,66,73,0.904109589
108,2013,2,99,M,31,31,1,2,8,11,10,21,31,0.677419355
108,2013,15,99,M,14,14,1,7,3,4,0,4,14,0.285714286
108,2013,8,99,R,0,0,-1,0,0,0,0,0,0,-1
108,2013,2,99,S,11,11,1,0,2,7,2,9,11,0.818181818
108,2013,7,99,R,11,11,1,0,0,5,6,11,11,1
108,2013,7,99,M,11,11,1,0,2,8,1,9,11,0.818181818
108,2013,6,99,R,4,4,1,0,0,2,2,4,4,1
108,2013,6,99,M,4,4,1,0,1,2,1,3,4,0.75
108,2013,5,99,R,154,154,1,7,11,30,106,136,154,0.883116883
108,2013,5,99,M,154,154,1,5,19,70,60,130,154,0.844155844
108,2013,4,99,R,2,2,1,2,0,0,0,0,2,0
108,2013,14,99,R,0,0,-1,0,0,0,0,0,0,-1
108,2013,16,99,R,121,121,1,5,5,21,90,111,121,0.917355372
108,2013,3,99,S,5,5,1,0,2,3,0,3,5,0.6
108,2013,10,99,S,32,32,1,1,4,12,15,27,32,0.84375
108,2013,9,99,S,23,23,1,0,1,15,7,22,23,0.956521739
108,2013,4,99,S,1,1,1,1,0,0,0,0,1,0
108,2013,5,99,S,54,54,1,1,12,23,18,41,54,0.759259259
108,2013,6,99,S,0,0,-1,0,0,0,0,0,0,-1
108,2013,7,99,S,6,6,1,0,1,3,2,5,6,0.833333333
108,2013,17,99,S,0,0,-1,0,0,0,0,0,0,-1
108,2013,8,99,S,0,0,-1,0,0,0,0,0,0,-1
108,2013,18,99,S,14,14,1,0,4,6,4,10,14,0.714285714
108,2013,16,99,S,40,40,1,1,8,17,14,31,40,0.775
108,2013,15,99,S,5,5,1,0,2,3,0,3,5,0.6
108,2013,14,99,S,0,0,-1,0,0,0,0,0,0,-1
108,2013,13,99,S,11,11,1,1,3,4,3,7,11,0.636363636
108,2013,12,99,S,0,0,-1,0,0,0,0,0,0,-1
108,2013,11,99,S,51,51,1,0,10,29,12,41,51,0.803921569
108,2013,1,5,R,75,75,1,4,5,25,41,66,75,0.88
108,2013,1,3,R,84,84,1,3,6,15,60,75,84,0.892857143
108,2013,1,4,M,83,83,1,2,9,43,29,72,83,0.86746988
108,2013,1,4,R,83,83,1,2,2,15,64,79,83,0.951807229
108,2013,1,4,S,83,83,1,1,14,41,27,68,83,0.819277108
108,2013,1,5,M,75,75,1,5,6,35,29,64,75,0.853333333
108,2013,1,3,M,84,84,1,1,11,46,26,72,84,0.857142857
109,2011,1,4,R,57,58,0.982758621,2,8,18,29,47,57,0.824561404
109,2011,1,3,M,51,52,0.980769231,1,4,21,25,46,51,0.901960784
109,2011,1,3,R,51,52,0.980769231,1,2,9,39,48,51,0.941176471
109,2011,1,4,M,57,58,0.982758621,4,7,29,17,46,57,0.807017544
109,2011,1,5,M,60,60,1,4,9,26,21,47,60,0.783333333
109,2011,1,5,R,60,60,1,0,6,13,41,54,60,0.9
109,2012,1,5,R,59,59,1,0,6,26,27,53,59,0.898305085
109,2012,1,3,R,68,68,1,1,3,10,54,64,68,0.941176471
109,2012,1,3,M,68,68,1,1,5,28,34,62,68,0.911764706
109,2012,1,4,R,46,46,1,0,0,9,37,46,46,1
109,2012,1,4,M,46,46,1,0,1,23,22,45,46,0.97826087
109,2012,1,5,M,59,59,1,3,10,31,15,46,59,0.779661017
109,2012,1,4,S,0,0,-1,0,0,25,21,46,46,1
109,2013,10,99,S,34,34,1,1,3,18,12,30,34,0.882352941
109,2013,9,99,S,3,3,1,0,1,0,2,2,3,0.666666667
109,2013,8,99,S,0,0,-1,0,0,0,0,0,0,-1
109,2013,11,99,S,30,30,1,0,4,13,13,26,30,0.866666667
109,2013,12,99,S,0,0,-1,0,0,0,0,0,0,-1
109,2013,1,99,R,162,163,0.993865031,2,6,33,121,154,162,0.950617284
109,2013,13,99,S,13,13,1,1,3,7,2,9,13,0.692307692
109,2013,14,99,S,0,0,-1,0,0,0,0,0,0,-1
109,2013,16,99,S,52,52,1,1,5,24,22,46,52,0.884615385
109,2013,2,99,M,32,32,1,3,4,13,12,25,32,0.78125
109,2013,18,99,S,4,4,1,0,1,2,1,3,4,0.75
109,2013,2,99,R,32,32,1,2,1,6,23,29,32,0.90625
109,2013,3,99,M,5,5,1,2,2,1,0,1,5,0.2
109,2013,4,99,R,2,3,0.666666667,2,0,0,0,0,2,0
109,2013,3,99,R,5,5,1,1,1,2,1,3,5,0.6
109,2013,5,99,M,149,150,0.993333333,3,8,65,73,138,149,0.926174497
109,2013,17,99,S,4,4,1,0,0,4,0,4,4,1
109,2013,15,99,S,5,5,1,0,2,3,0,3,5,0.6
109,2013,8,99,M,0,0,-1,0,0,0,0,0,0,-1
109,2013,17,99,M,7,7,1,0,1,5,1,6,7,0.857142857
109,2013,6,99,R,1,1,1,0,0,0,1,1,1,1
109,2013,12,99,R,0,0,-1,0,0,0,0,0,0,-1
109,2013,9,99,R,8,8,1,0,0,0,8,8,8,1
109,2013,7,99,M,4,4,1,0,0,2,2,4,4,1
109,2013,12,99,M,0,0,-1,0,0,0,0,0,0,-1
109,2013,7,99,R,4,4,1,0,0,1,3,4,4,1
109,2013,6,99,M,1,1,1,0,0,0,1,1,1,1
109,2013,18,99,M,19,19,1,0,3,10,6,16,19,0.842105263
109,2013,18,99,R,19,19,1,0,1,8,10,18,19,0.947368421
109,2013,11,99,R,72,72,1,0,3,12,57,69,72,0.958333333
109,2013,11,99,M,72,72,1,1,3,33,35,68,72,0.944444444
109,2013,10,99,R,90,91,0.989010989,2,3,21,64,85,90,0.944444444
109,2013,10,99,M,90,91,0.989010989,2,5,38,45,83,90,0.922222222
109,2013,8,99,R,0,0,-1,0,0,0,0,0,0,-1
109,2013,4,99,M,2,3,0.666666667,2,0,0,0,0,2,0
109,2013,9,99,M,8,8,1,0,0,4,4,8,8,1
109,2013,17,99,R,7,7,1,0,0,3,4,7,7,1
109,2013,14,99,R,0,0,-1,0,0,0,0,0,0,-1
109,2013,13,99,M,23,24,0.958333333,2,1,14,6,20,23,0.869565217
109,2013,1,99,M,162,163,0.993865031,3,8,71,80,151,162,0.932098765
109,2013,16,99,R,118,119,0.991596639,2,3,21,92,113,118,0.957627119
109,2013,13,99,R,23,24,0.958333333,2,1,6,14,20,23,0.869565217
109,2013,14,99,M,0,0,-1,0,0,0,0,0,0,-1
109,2013,5,99,R,149,150,0.993333333,2,6,32,109,141,149,0.946308725
109,2013,15,99,R,6,6,1,1,1,2,2,4,6,0.666666667
109,2013,15,99,M,6,6,1,2,2,1,1,2,6,0.333333333
109,2013,16,99,M,118,119,0.991596639,3,3,49,63,112,118,0.949152542
109,2013,2,99,S,14,14,1,1,2,8,3,11,14,0.785714286
109,2013,3,99,S,4,4,1,0,2,2,0,2,4,0.5
109,2013,4,99,S,2,2,1,1,1,0,0,0,2,0
109,2013,5,99,S,58,58,1,1,5,30,22,52,58,0.896551724
109,2013,6,99,S,1,1,1,0,0,1,0,1,1,1
109,2013,1,99,S,64,64,1,1,7,31,25,56,64,0.875
109,2013,1,5,R,46,47,0.978723404,0,1,13,32,45,46,0.97826087
109,2013,1,4,M,64,64,1,3,3,24,34,58,64,0.90625
109,2013,1,3,R,52,52,1,0,3,12,37,49,52,0.942307692
109,2013,1,3,M,52,52,1,0,1,30,21,51,52,0.980769231
109,2013,1,5,M,46,47,0.978723404,0,4,17,25,42,46,0.913043478
109,2013,1,4,R,64,64,1,2,2,8,52,60,64,0.9375
109,2013,1,4,S,64,64,1,1,7,31,25,56,64,0.875
109,2013,7,99,S,2,2,1,0,1,0,1,1,2,0.5
110,2011,1,6,R,73,73,1,7,22,26,18,44,73,0.602739726
110,2011,1,6,M,73,73,1,13,14,23,23,46,73,0.630136986
110,2011,1,8,R,78,78,1,10,17,30,21,51,78,0.653846154
110,2011,1,8,M,78,78,1,15,20,30,13,43,78,0.551282051
110,2011,1,7,R,75,75,1,11,14,31,19,50,75,0.666666667
110,2011,1,7,M,75,75,1,16,13,26,20,46,75,0.613333333
110,2012,1,6,R,91,91,1,5,27,30,29,59,91,0.648351648
110,2012,1,6,M,91,91,1,13,25,30,23,53,91,0.582417582
110,2012,1,8,M,77,78,0.987179487,13,9,38,17,55,77,0.714285714
110,2012,1,7,R,73,74,0.986486486,5,14,35,19,54,73,0.739726027
110,2012,1,7,M,73,74,0.986486486,13,13,24,23,47,73,0.643835616
110,2012,1,8,R,77,78,0.987179487,8,11,34,24,58,77,0.753246753
110,2012,1,8,S,0,0,-1,11,32,21,13,34,77,0.441558442
110,2013,16,99,S,22,22,1,2,5,11,4,15,22,0.681818182
110,2013,15,99,R,55,55,1,20,20,12,3,15,55,0.272727273
